TFIDF score,PubMed occurrence,MeSH (Medical Subject Headings) Symptom Term Concatenado,MeSH (Medical Subject Headings) Disease Term
"0,1526777062230850",3,Afasia; condução,Afasia
"0,1798882324165710",4,Afasia; progressiva primária,Afasia
"0,14016245824300900",401,Afasia; Wernicke,Afasia
"0,33985935217461700",1,Amnésia; retrógrada,Afasia
"0,8226493815054150",2,Apraxia; ideomotor,Afasia
"0,4539561180520420",129,Dislexia; adquirida,Afasia
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Afasia
"0,18204884598495300",6,Paralisia supranuclear; progressiva,Afasia
"0,9760809633952720",3,Perda auditiva; central,Afasia
"0,12148558604642900",1,Perda auditiva; neurinhaural,Afasia
"0,14149055205518300",1,Púrpura; trombocitopênico,Afasia
"0,7035654715023500",5,Reflexo; anormal,Afasia
"0,31109114492943800",1,Afasia; Broca,Afasia não fluente progressiva primária
"0,6068294866165100",2,Paralisia supranuclear; progressiva,Afasia não fluente progressiva primária
"0,2281245322020590",1,Diarréia; infantil,Afibrinogenemia
"0,5659622082207320",4,Púrpura; trombocitopênico,Afibrinogenemia
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Afibrinogenemia
"0,34953231482047200",1,Afasia; Wernicke,Afonia
"0,16778553222664500",1,Dor; pós-operatório,Afonia
"0,2875200260959050",2,Abdômen; agudo,Agammaglobulinemia
"0,4562490644041180",2,Diarréia; infantil,Agammaglobulinemia
"0,16778553222664500",1,Dor; pós-operatório,Agammaglobulinemia
"0,24980286321774700",1,Icterícia; obstrutiva,Agammaglobulinemia
"0,36445675813928800",3,Perda auditiva; neurinhaural,Agammaglobulinemia
"0,12734149684966400",9,Púrpura; trombocitopênico,Agammaglobulinemia
"0,32536032113175700",1,Perda auditiva; central,Ageusia
"0,22674202170287400",1,Perda auditiva; condutor,Ageusia
"0,24297117209285800",2,Perda auditiva; neurinhaural,Ageusia
"0,14376001304795200",1,Abdômen; agudo,Agitação psicomotora
"0,31109114492943800",1,Afasia; Broca,Agitação psicomotora
"0,449720581041428",1,Afasia; progressiva primária,Agitação psicomotora
"0,2053201556534290",66,Akithia; induzida por drogas,Agitação psicomotora
"0,19929833713269800",1,Dor; intratável,Agitação psicomotora
"0,67114212890658300",4,Dor; pós-operatório,Agitação psicomotora
"0,12148558604642900",1,Perda auditiva; neurinhaural,Agitação psicomotora
"0,6221822898588770",2,Afasia; Broca,Agnosia
"0,899441162082856",2,Afasia; progressiva primária,Agnosia
"0,34953231482047200",10,Afasia; Wernicke,Agnosia
"0,67971870434923400",2,Amnésia; retrógrada,Agnosia
"0,8226493815054150",2,Apraxia; ideomotor,Agnosia
"0,11778704121008200",4,Cegueira; cortical,Agnosia
"0,1302044679684150",37,Dislexia; adquirida,Agnosia
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Agnosia
"0,32536032113175700",1,Perda auditiva; central,Agnosia
"0,12148558604642900",1,Perda auditiva; neurinhaural,Agnosia
"0,14071309430047",1,Reflexo; anormal,Agnosia
"0,22560435300466400",1,Visão; baixa,Agnosia
"0,6221822898588770",2,Akithia; induzida por drogas,Agorafobia
"0,16778553222664500",1,Dor; pós-operatório,Agorafobia
"0,12148558604642900",1,Perda auditiva; neurinhaural,Agorafobia
"0,31825674382008200",1,Síncope; Vasovagal,Agorafobia
"0,2875200260959050",2,Abdômen; agudo,Agranulococitisis
"0,22425601797093500",1,Angina; instável,Agranulococitisis
"0,16778553222664500",1,Dor; pós-operatório,Agranulococitisis
"0,36787543534347500",26,Púrpura; trombocitopênico,Agranulococitisis
"0,6552115824269090",3,Púrpura; trombocitopênico trombótico,Agranulococitisis
"0,4044184884082700",13,Afasia; Broca,Agraphia
"0,10178513748205700",2,Afasia; condução,Agraphia
"0,899441162082856",2,Afasia; progressiva primária,Agraphia
"0,4543920092666130",13,Afasia; Wernicke,Agraphia
"0,13975421874031200",3,Alexia; pura,Agraphia
"0,4113246907527070",1,Apraxia; ideomotor,Agraphia
"0,3554230071570250",101,Dislexia; adquirida,Agraphia
"0,16778553222664500",1,Dor; pós-operatório,Agraphia
"0,3105606397064690",1,Perda auditiva; alta frequência,Ainhum
"0,22117885210425900",1,Perda auditiva; bilateral,Ainhum
"0,12148558604642900",1,Perda auditiva; neurinhaural,Ainhum
"0,34645514895379600",1,Envelhecimento; prematuro,Albinismo
"0,1277624727050620",4,Perda auditiva; induzida por ruído,Albinismo
"0,24297117209285800",2,Perda auditiva; neurinhaural,Albinismo
"0,4512087060093280",2,Visão; baixa,Albinismo
"0,4485120359418700",2,Angina; instável,Albuminúria
"0,39964288414890800",2,Púrpura; Schoenlein-Henoch,Albuminúria
"0,3878117047435000",17,Diarréia; infantil,Alcalose
"0,24297117209285800",2,Perda auditiva; neurinhaural,Alcalose
"0,6552115824269090",3,Púrpura; trombocitopênico trombótico,Alcalose
"0,14071309430047",1,Reflexo; anormal,Alcalose
"0,14376001304795200",10,Abdômen; agudo,Alcoolismo
"0,34953231482047200",1,Afasia; Wernicke,Alcoolismo
"0,4070687293108280",1,Amnésia; anterógrada,Alcoolismo
"0,10195780565238500",3,Amnésia; retrógrada,Alcoolismo
"0,32659490471398700",1,Baú da angina; varia,Alcoolismo
"0,6234771385254230",3,Bexiga urinária; neurogênica,Alcoolismo
"0,8571182598222590",4,Débito cardíaco; baixo,Alcoolismo
"0,35190396748220300",1,Dislexia; adquirida,Alcoolismo
"0,872382759967501",5,Distúrbios da marcha; neurológicos,Alcoolismo
"0,7971933485307950",4,Dor; intratável,Alcoolismo
"0,5033565966799370",3,Dor; pós-operatório,Alcoolismo
"0,35190396748220300",1,Edema; cardíaco,Alcoolismo
"0,10393654468613900",3,Envelhecimento; prematuro,Alcoolismo
"0,17529399523745600",1,Obesidade; mórbida,Alcoolismo
"0,9316819191194080",3,Perda auditiva; alta frequência,Alcoolismo
"0,6074279302321470",5,Perda auditiva; neurinhaural,Alcoolismo
"0,36745245776624300",1,Púrpura; hiperglobulinêmico,Alcoolismo
"0,28298110411036600",2,Púrpura; trombocitopênico,Alcoolismo
"0,14071309430047000",10,Reflexo; anormal,Alcoolismo
"0,22560435300466400",1,Visão; baixa,Alcoolismo
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Alfa-mannosidose
"0,4423577042085190",2,Perda auditiva; bilateral,Alfa-mannosidose
"0,36445675813928800",3,Perda auditiva; neurinhaural,Alfa-mannosidose
"0,22560435300466400",1,Visão; baixa,Alfa-mannosidose
"0,12148558604642900",1,Perda auditiva; neurinhaural,Alfa-talassemia
"0,14149055205518300",1,Púrpura; trombocitopênico,Alfa-talassemia
"0,3105606397064690",1,Perda auditiva; alta frequência,Alkaptonuria
"0,4859423441857170",4,Perda auditiva; neurinhaural,Alon Eranesia
"0,17529399523745600",1,Obesidade; mórbida,Alopecia
"0,4859423441857170",4,Perda auditiva; neurinhaural,Alopecia
"0,14149055205518300",1,Púrpura; trombocitopênico,Alopecia
"0,14071309430047",1,Reflexo; anormal,Alopecia
"0,6990646296409440",2,Afasia; Wernicke,Alucinações
"0,24887291594355100",8,Akithia; induzida por drogas,Alucinações
"0,4658473958010400",1,Alexia; pura,Alucinações
"0,11778704121008200",4,Cegueira; cortical,Alucinações
"0,35190396748220300",1,Dislexia; adquirida,Alucinações
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Alucinações
"0,33557106445329100",2,Dor; pós-operatório,Alucinações
"0,15170737165412700",5,Paralisia supranuclear; progressiva,Alucinações
"0,11058942605212900",5,Perda auditiva; bilateral,Alucinações
"0,4534840434057490",2,Perda auditiva; condutor,Alucinações
"0,319406181762656",1,Perda auditiva; induzida por ruído,Alucinações
"0,6074279302321470",5,Perda auditiva; neurinhaural,Alucinações
"0,7035654715023500",5,Reflexo; anormal,Alucinações
"0,5188900119107270",23,Visão; baixa,Alucinações
"0,409885817007498",1,Amnésia; Global Transiente,Amaurose Shy
"0,2944676030252050",1,Cegueira; cortical,Amaurose Shy
"0,31825674382008200",1,Síncope; Vasovagal,Amaurose Shy
"0,22560435300466400",1,Visão; baixa,Amaurose Shy
"0,35190396748220300",1,Dislexia; adquirida,Ambliopia
"0,22117885210425900",1,Perda auditiva; bilateral,Ambliopia
"0,22674202170287400",1,Perda auditiva; condutor,Ambliopia
"0,14071309430047",1,Reflexo; anormal,Ambliopia
"0,18048348240373100",8,Visão; baixa,Ambliopia
"0,12938401174315700",9,Abdômen; agudo,Amebíase
"0,13687471932123500",6,Diarréia; infantil,Amebíase
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Amebíase
"0,14071309430047",1,Reflexo; anormal,Amebíase
"0,24297117209285800",2,Perda auditiva; neurinhaural,Amelogênese imperfeita
"0,4312800391438580",3,Abdômen; agudo,Amenorréia
"0,24297117209285800",2,Perda auditiva; neurinhaural,Amenorréia
"0,28298110411036600",2,Púrpura; trombocitopênico,Amenorréia
"0,14376001304795200",1,Abdômen; agudo,Amidalite
"0,33557106445329100",2,Dor; pós-operatório,Amidalite
"0,22117885210425900",1,Perda auditiva; bilateral,Amidalite
"0,7992857682978160",4,Púrpura; Schoenlein-Henoch,Amidalite
"0,5659622082207320",4,Púrpura; trombocitopênico,Amidalite
"0,8625600782877170",6,Abdômen; agudo,Amiloidose
"0,4485120359418700",2,Angina; instável,Amiloidose
"0,6234771385254230",3,Bexiga urinária; neurogênica,Amiloidose
"0,2357075214511210",11,Débito cardíaco; baixo,Amiloidose
"0,7494085896532430",3,Icterícia; obstrutiva,Amiloidose
"0,70117598094982400",4,Obesidade; mórbida,Amiloidose
"0,4423577042085190",2,Perda auditiva; bilateral,Amiloidose
"0,22674202170287400",1,Perda auditiva; condutor,Amiloidose
"0,36445675813928800",3,Perda auditiva; neurinhaural,Amiloidose
"0,11023573732987200",3,Púrpura; hiperglobulinêmico,Amiloidose
"0,39964288414890800",2,Púrpura; Schoenlein-Henoch,Amiloidose
"0,28298110411036600",2,Púrpura; trombocitopênico,Amiloidose
"0,21840386080896900",1,Púrpura; trombocitopênico trombótico,Amiloidose
"0,7035654715023500",5,Reflexo; anormal,Amiloidose
"0,31825674382008200",1,Síncope; Vasovagal,Amiloidose
"0,22560435300466400",1,Visão; baixa,Amiloidose
"0,6221822898588770",2,Afasia; Broca,Amnésia
"0,34953231482047200",1,Afasia; Wernicke,Amnésia
"0,2849481105175790",7,Amnésia; anterógrada,Amnésia
"0,1639543268029990",4,Amnésia; Global Transiente,Amnésia
"0,7680821359146340",226,Amnésia; retrógrada,Amnésia
"0,2944676030252050",1,Cegueira; cortical,Amnésia
"0,10557119024466100",3,Dislexia; adquirida,Amnésia
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Amnésia
"0,16778553222664500",1,Dor; pós-operatório,Amnésia
"0,3034147433082550",1,Paralisia supranuclear; progressiva,Amnésia
"0,31712036795505000",1,Paraparesia; espástica,Amnésia
"0,14376001304795200",1,Abdômen; agudo,Anafilaxia
"0,6221822898588770",2,Akithia; induzida por drogas,Anafilaxia
"0,1345536107825610",6,Angina; instável,Anafilaxia
"0,32659490471398700",1,Baú da angina; varia,Anafilaxia
"0,6234771385254230",3,Bexiga urinária; neurogênica,Anafilaxia
"0,2944676030252050",1,Cegueira; cortical,Anafilaxia
"0,21427956495556400",1,Débito cardíaco; baixo,Anafilaxia
"0,67114212890658300",4,Dor; pós-operatório,Anafilaxia
"0,28021759676447700",1,Incontinência urinária; estresse,Anafilaxia
"0,22117885210425900",1,Perda auditiva; bilateral,Anafilaxia
"0,5994643262233620",3,Púrpura; Schoenlein-Henoch,Anafilaxia
"0,14149055205518300",1,Púrpura; trombocitopênico,Anafilaxia
"0,4368077216179390",2,Púrpura; trombocitopênico trombótico,Anafilaxia
"0,14071309430047",1,Reflexo; anormal,Anafilaxia
"0,6365134876401640",2,Síncope; Vasovagal,Anafilaxia
"0,14376001304795200",1,Abdômen; agudo,Anão
"0,20782571284180700",1,Bexiga urinária; neurogênica,Anão
"0,2281245322020590",1,Diarréia; infantil,Anão
"0,3105606397064690",1,Perda auditiva; alta frequência,Anão
"0,4423577042085190",2,Perda auditiva; bilateral,Anão
"0,4534840434057490",2,Perda auditiva; condutor,Anão
"0,6074279302321470",5,Perda auditiva; neurinhaural,Anão
"0,14149055205518300",1,Púrpura; trombocitopênico,Anão
"0,14071309430047",1,Reflexo; anormal,Anão
"0,14376001304795200",1,Abdômen; agudo,Ancilostomíase
"0,2875200260959050",2,Abdômen; agudo,Anemia
"0,8970240718837410",4,Angina; instável,Anemia
"0,38364939056074800",1,Débito cardíaco; alto,Anemia
"0,4071311734155730",19,Débito cardíaco; baixo,Anemia
"0,4562490644041180",2,Diarréia; infantil,Anemia
"0,1744765519935000",1,Distúrbios da marcha; neurológicos,Anemia
"0,35190396748220300",1,Edema; cardíaco,Anemia
"0,525881985712368",3,Obesidade; mórbida,Anemia
"0,12148558604642900",1,Perda auditiva; neurinhaural,Anemia
"0,36745245776624300",1,Púrpura; hiperglobulinêmico,Anemia
"0,25468299369932900",18,Púrpura; trombocitopênico,Anemia
"0,6552115824269090",3,Púrpura; trombocitopênico trombótico,Anemia
"0,14071309430047",1,Reflexo; anormal,Anemia
"0,6768130590139920",3,Visão; baixa,Anemia
"0,22117885210425900",1,Perda auditiva; bilateral,Anemia de Fanconi
"0,4534840434057490",2,Perda auditiva; condutor,Anemia de Fanconi
"0,14149055205518300",1,Púrpura; trombocitopênico,Anemia de Fanconi
"0,12148558604642900",1,Perda auditiva; neurinhaural,Anencefalia
"0,14071309430047",1,Reflexo; anormal,Anencefalia
"0,4156514256836150",2,Bexiga urinária; neurogênica,Anendroplasia
"0,28021759676447700",1,Incontinência urinária; estresse,Anendroplasia
"0,35058799047491200",2,Obesidade; mórbida,Anendroplasia
"0,11337101085143700",5,Perda auditiva; condutor,Anendroplasia
"0,24297117209285800",2,Perda auditiva; neurinhaural,Anendroplasia
"0,14071309430047",1,Reflexo; anormal,Anendroplasia
"0,22560435300466400",1,Visão; baixa,Anendroplasia
"0,33064803001029100",23,Abdômen; agudo,Aneurisma
"0,4485120359418700",2,Angina; instável,Aneurisma
"0,32659490471398700",1,Baú da angina; varia,Aneurisma
"0,6428386948666940",3,Débito cardíaco; baixo,Aneurisma
"0,2281245322020590",1,Diarréia; infantil,Aneurisma
"0,3489531039870000",2,Distúrbios da marcha; neurológicos,Aneurisma
"0,19929833713269800",1,Dor; intratável,Aneurisma
"0,16778553222664500",1,Dor; pós-operatório,Aneurisma
"0,22482257689597300",9,Icterícia; obstrutiva,Aneurisma
"0,17529399523745600",1,Obesidade; mórbida,Aneurisma
"0,6635365563127790",3,Perda auditiva; bilateral,Aneurisma
"0,6802260651086240",3,Perda auditiva; condutor,Aneurisma
"0,4859423441857170",4,Perda auditiva; neurinhaural,Aneurisma
"0,19982144207445400",1,Púrpura; Schoenlein-Henoch,Aneurisma
"0,42213928290141",3,Reflexo; anormal,Aneurisma
"0,22560435300466400",1,Visão; baixa,Aneurisma
"0,3594000326198820",25,Abdômen; agudo,Aneurisma aórtico
"0,34953231482047200",1,Afasia; Wernicke,Aneurisma aórtico
"0,4070687293108280",1,Amnésia; anterógrada,Aneurisma aórtico
"0,1229657451022490",3,Amnésia; Global Transiente,Aneurisma aórtico
"0,67971870434923400",2,Amnésia; retrógrada,Aneurisma aórtico
"0,2018304161738410",9,Angina; instável,Aneurisma aórtico
