MeSH Disease Term Concatenados
Epilepsias mioclônicas; progressivas
Epilepsias; mioclônicas
Epilepsias; parciais
Eritroderma ictiosiforme; congênita
Erupção dentária; ectópica
Esclerose múltipla; progressiva crônica
Esclerose múltipla; recidiva-recorrente
Esforocitose; hereditária
Espasmos; infantil
Espondilite; anquilosing
Esquizofrenia; catatônica
Estenose aórtica; supravalvular
Estenose pilórica; hipertrófica
Exostoses; múltiplos hereditários
Feridas; penetrando
Fibromatose; abdominal
Fibromatose; agressiva
Fibromatose; gengival
Fraturas; compressão
Fraturas; fechadas
Fraturas; osso
Gangliosidose; GM1
Glaucoma; ângulo aberto
Glaucoma; encerramento do ângulo
Glomerulonefrite; IgA
Glomerulonefrite; membranoproliferativo
Glomerulosclerose; segmentar focal
Hemangioma; capilar
Hemangioma; sistema nervoso cavernoso e central
Hemangioma; sistema nervoso cavernoso; central
Hemangoendotelioma; epitelioide
Hemoglobinúria; paroxística
Hepatite B; crônica
Hepatite C; crônica
Hepatite; autoimune
Hérnia; diafragmática
Hérnia; inguinal
Hérnia; umbilical
Hialinose; sistêmica
Hiperbilirrubinemia; hereditária
Hiperbilirrubinemia; neonatal
Hiperglicinemia; não-cetoótica
Hiperlipidemia; Familial Combinada
Hiperostose; cortical; congênita
Hiperparatireoidismo; primário
Hiperplasia adrenal; congênita
Hipersensibilidade; imediata
Hipertensão; induzida pela gravidez
Hipertensão; portal
Hipertensão; pulmonar
Hipertensão; renal
Hipertrofia; ventricular esquerdo
Hipofosfatemia; familiar
Hipotensão; ortostática
Hipóxia-isquemia; cérebro
Hipóxia; cérebro
Histiocitoma; fibroso benigno
Histiocitose; seio
Icterícia; idiopática crônica
Ictiose; lamelar
Ictiose; ligada a X.
Incontinência urinária; estresse
Infarto; artéria cerebral média
Infecções de Salmonella; Animal
Infecções por mycobacterium; atípico
Infertilidade; homem
Infertilidade; mulher
Influenza; humano
Insensibilidade à dor; congênita
Insônia; fatal familiar
Insuficiência hepática; aguda
Insuficiência renal; crônica
Keratoderm; Palmopolantar
Keratoderm; Palmopolntar
Keratoderm; palmopoltar; difuso
Leiomomoma; epitelioide
Leishmaniose; cutânea
Leishmaniose; visceral
Leucemia-linfoma; células T adultas
Leucemia; células T.
Leucemia; linfocítica; crônica; células B
Leucemia; linfóide
Leucemia; megakaryoblástica; aguda
Leucemia; mielogênica; crônica; BCR-ABL POSIFICADO
Leucemia; mielogênica; crônica; BCR-ABL POSITIVA
Leucemia; mielóide
Leucemia; mielóide; aguda
Leucemia; monocítica; aguda
Leucemia; promielocítica; aguda
Leucodistrofia; célula globóide
Leucodystraphy; metacromático
Leucoencefalite; hemorrágica aguda
Leucoencefalopatia; multifocal progressivo
Leucoplasia; oral
Linfangiectasia; intestinal
Linfo-histiocitose; hemofagocítica
Linfoma; células B grandes; difuso
Linfoma; células B.
Linfoma; células do manto
Linfoma; células grandes; anaplásicas
Linfoma; células T.
Linfoma; células T.; cutânea
Linfoma; folicular
Linfoma; não-Hodgkin
Lipodistrofia; congênita generalizada
Lipodistrofia; parcial familiar
Lúpus eritematoso; cutâneo
Lúpus erytematoso; sistêmico
Luxação do quadril; congênita
Malária; falciparum
Mastocitose; sistêmica
Melanoma; experimental
Membranas fetais; ruptura prematura
Meningite; meningocócica
Menopausa; prematura
MeSH Disease Terms Concatanados
Metabolismo da frutose; erros inatos
Metabolismo de aminoácidos; erros inatos
Metabolismo de carboidratos; erros inatos
Metabolismo de metal; erros inatos
Metabolismo de purina-pirimidina; erros inatos
Metabolismo do piruvato; erros inatos
Metabolismo lipídico; erros inatos
Metabolismo; erros inatos
Miastenia gravis; neonatal
Miopatia; núcleo central
Miopatias; estruturais; conngitital
Miopatias; Nemalina
Miopia; degenerativa
Miosite; corpo de inclusão
Morte; repentina
Morte; repentina; cardíaca
Necrólise epidérmica; tóxica
Nefrite; hereditária
Nefrite; intersticial
Neoplasia; residual
Neoplasias colorretais; não polipose hereditária
Neoplasias de mama; homem
Neoplasias do fígado; experimental
Neoplasias genitais; feminino
Neoplasias mamárias; animal
Neoplasias mamárias; experimental
Neoplasias; célula escamosa
Neoplasias; células germinativas e embrionário
Neoplasias; experimental
Neoplasias; induzidas por radiação
Neoplasias; segundo primário
Neovascularização; patológica
Neuropatia óptica; isquêmica
Neuropatias amilóides; familiares
Nistagmo; congênito
Obesidade; abdominal
Obesidade; mórbida
Ophthalmoplegia; externo progressivo crônico
Ossificação; heterotópica
Osteoartrite; joelho
Osteoartrite; quadril
Osteoartropatia; hipertrófica primária
Osteoporose; pós-menopausa
Pancreatite; crônica
Paniculite; lúpus eritematoso
Paniculite; não atualizado nodular
Paniculite; não substituta nodular
Papilloma; plexo coróide
Paralisia bulbar; progressiva
Paralisia supranuclear; progressiva
Paralisia; periódico hipercalêmico
Paralisos; periódicos familiares
Paraplegia espástica; hereditária
Perda auditiva; alta frequência
Perda auditiva; bilateral
Perda auditiva; condutor
Perda auditiva; neurinhaural
Perda auditiva; repentina
Plagiocefalia; não-sinotótica
Poliondocinopatias; autoimunes
Porphyria; eritropoiética
Porphyria; intermitente agudo
Porphyria; variada
Protoporphyria; eritropoiética
Psicoses; induzidas por substâncias
Puberdade; atrasada
Puberdade; precoce
Purpura; trombocitopênico
Purpura; trombocitopênico trombótico
Purpura; trombocitopênico; idiopático
Rabdomiossarcoma; embrionário
Raquitismo hipofosfatêmico; dominante ligado ao X
Recorrência da neoplasia; local
Reflexo; anormal
Retardo mental; ligado ao X
Rim policístico; autossômico dominante
Rinite; alérgica; perene
Rinite; alérgica; sazonal
Sarcoma; Ewing's
Sarcoma; Kaposi
Sarcoma; parte macia alveolar
Sarcoma; sinovial
Scleroderma; localizado
Scleroderma; sistêmico
Síndrome da fadiga; crônica
Síndrome da imunodeficiência hiper-IGM; tipo 1 tipo 1
Síndrome de desconforto respiratório; adulto
Síndrome de desconforto respiratório; recém-nascido
Síndrome de Hamartoma; múltiplo
Síndromes miostênicos; congênitos
Síndromes neoplásicas; hereditárias
Taquicardia; ventricular
Telangiectasia; hemorrágica hereditária
Tireoidite; autoimune
Transformação celular; neoplásica
Transporte tubular renal; erros inatos
Transtorno depressivo; Major
Trombocitemia; essencial
Trombose sinusal; intracraniana
Tuberculose; bovino
Tumores neuroectodérmicos; primitivos
Unhas; malformadas
Vasoespasmo; intracraniano
VITREORETINOPATIA; proliferativa
Xantomatose; cerebrotendinous
